date,week,location_id,name,location_resolution,state_of_emergency,shelter_in_place,days_since_1st_case,date_of_1st_case,collapsed_measure
2020-04-19,15,18,Indiana,state,2020-03-06,2020-03-24,44,2020-03-06,0.23860188900955295
2020-04-19,15,21,Kentucky,state,2020-03-06,2020-03-26,44,2020-03-06,0.27592337391050986
2020-04-19,15,42,Pennsylvania,state,2020-03-06,2020-04-01,44,2020-03-06,0.21562199974134602
2020-04-19,15,49,Utah,state,2020-03-06,,54,2020-02-25,0.35404896816267345
2020-04-19,15,36,New York,state,2020-03-07,2020-03-22,49,2020-03-01,0.20168167109547144
2020-04-19,15,41,Oregon,state,2020-03-08,2020-03-23,51,2020-02-28,0.2847347194244246
2020-04-19,15,12,Florida,state,2020-03-09,2020-04-03,49,2020-03-01,0.21029403858210996
2020-04-19,15,17,Illinois,state,2020-03-09,2020-03-21,86,2020-01-24,0.24106751974150786
2020-04-19,15,34,New Jersey,state,2020-03-09,2020-03-21,46,2020-03-04,0.19084165462586886
2020-04-19,15,39,Ohio,state,2020-03-09,2020-03-24,41,2020-03-09,0.22481312322878366
2020-04-19,15,44,Rhode Island,state,2020-03-09,2020-03-28,49,2020-03-01,0.2365631869580744
2020-04-19,15,09,Connecticut,state,2020-03-10,2020-03-23,42,2020-03-08,0.24697416262591088
2020-04-19,15,25,Massachusetts,state,2020-03-10,2020-03-24,78,2020-02-01,0.22818348312852552
2020-04-19,15,26,Michigan,state,2020-03-10,2020-03-24,40,2020-03-10,0.19152978511014576
2020-04-19,15,37,North Carolina,state,2020-03-10,2020-03-30,47,2020-03-03,0.28079569289091433
2020-04-19,15,02,Alaska,state,2020-03-11,2020-03-28,38,2020-03-12,0.3406130253687399
2020-04-19,15,04,Arizona,state,2020-03-11,2020-03-31,84,2020-01-26,0.2948527399059428
2020-04-19,15,05,Arkansas,state,2020-03-11,,39,2020-03-11,0.3066119641909606
2020-04-19,15,08,Colorado,state,2020-03-11,2020-03-26,45,2020-03-05,0.2571556382181262
2020-04-19,15,11,District of Columbia,state,2020-03-11,2020-04-01,43,2020-03-07,0.09751802553459256
2020-04-19,15,22,Louisiana,state,2020-03-11,2020-03-23,41,2020-03-09,0.2259683207590242
2020-04-19,15,35,New Mexico,state,2020-03-11,2020-03-24,39,2020-03-11,0.35658266354477447
2020-04-19,15,20,Kansas,state,2020-03-12,2020-03-30,43,2020-03-07,0.2757414386437394
2020-04-19,15,30,Montana,state,2020-03-12,2020-03-28,37,2020-03-13,0.3758249967103973
2020-04-19,15,32,Nevada,state,2020-03-12,2020-03-31,45,2020-03-05,0.20476502579276143
2020-04-19,15,47,Tennessee,state,2020-03-12,2020-04-02,45,2020-03-05,0.25089567042118655
2020-04-19,15,51,Virginia,state,2020-03-12,2020-03-30,43,2020-03-07,0.2790815461805933
2020-04-19,15,55,Wisconsin,state,2020-03-12,2020-03-25,74,2020-02-05,0.2525055707515726
2020-04-19,15,01,Alabama,state,2020-03-13,2020-04-04,37,2020-03-13,0.22151247555744638
2020-04-19,15,10,Delaware,state,2020-03-13,2020-03-24,39,2020-03-11,0.2690546179561528
2020-04-19,15,16,Idaho,state,2020-03-13,2020-03-25,37,2020-03-13,0.4280931539400907
2020-04-19,15,27,Minnesota,state,2020-03-13,2020-03-27,44,2020-03-06,0.260017454198676
2020-04-19,15,29,Missouri,state,2020-03-13,2020-04-06,43,2020-03-07,0.277183305701307
2020-04-19,15,31,Nebraska,state,2020-03-13,,62,2020-02-17,0.26277315222331626
2020-04-19,15,33,New Hampshire,state,2020-03-13,2020-03-27,48,2020-03-02,0.3377615071343209
2020-04-19,15,38,North Dakota,state,2020-03-13,,39,2020-03-11,0.28457860746208546
2020-04-19,15,45,South Carolina,state,2020-03-13,2020-04-07,44,2020-03-06,0.27256975270961453
2020-04-19,15,46,South Dakota,state,2020-03-13,,40,2020-03-10,0.2713485078516554
2020-04-19,15,50,Vermont,state,2020-03-13,2020-03-25,43,2020-03-07,0.33735857561218063
2020-04-19,15,56,Wyoming,state,2020-03-13,,39,2020-03-11,0.41779716726874083
2020-04-19,15,13,Georgia,state,2020-03-14,2020-04-03,48,2020-03-02,0.19582873220639363
2020-04-19,15,28,Mississippi,state,2020-03-14,2020-03-31,39,2020-03-11,0.22864015386246986
2020-04-19,15,23,Maine,state,2020-03-15,2020-04-02,38,2020-03-12,0.3388657931434866
2020-04-19,15,40,Oklahoma,state,2020-03-15,,44,2020-03-06,0.32649060028682364
2020-04-19,15,54,West Virginia,state,2020-03-16,2020-03-24,33,2020-03-17,0.33211848057971055
2020-04-19,15,19,Iowa,state,2020-03-17,,42,2020-03-08,0.26969808334418927
2020-04-19,15,48,Texas,state,2020-03-19,2020-04-02,67,2020-02-12,0.24558697381653413
2020-04-20,15,53,Washington,state,2020-02-29,2020-03-23,90,2020-01-21,0.3007079242428616
2020-04-20,15,06,California,state,2020-03-04,2020-03-19,86,2020-01-25,0.27395877077421543
2020-04-20,15,15,Hawaii,state,2020-03-04,2020-03-25,45,2020-03-06,0.23504386113564188
2020-04-20,15,24,Maryland,state,2020-03-05,2020-03-30,46,2020-03-05,0.2593208168111088
2020-04-20,15,18,Indiana,state,2020-03-06,2020-03-24,45,2020-03-06,0.35476393133587214
2020-04-20,15,21,Kentucky,state,2020-03-06,2020-03-26,45,2020-03-06,0.36541116097317544
2020-04-20,15,42,Pennsylvania,state,2020-03-06,2020-04-01,45,2020-03-06,0.25800894700642246
2020-04-20,15,49,Utah,state,2020-03-06,,55,2020-02-25,0.4058759884234407
2020-04-20,15,36,New York,state,2020-03-07,2020-03-22,50,2020-03-01,0.2047461272802564
2020-04-20,15,41,Oregon,state,2020-03-08,2020-03-23,52,2020-02-28,0.39390806220348523
2020-04-20,15,12,Florida,state,2020-03-09,2020-04-03,50,2020-03-01,0.2816672893911325
2020-04-20,15,17,Illinois,state,2020-03-09,2020-03-21,87,2020-01-24,0.29829679898591843
2020-04-20,15,34,New Jersey,state,2020-03-09,2020-03-21,47,2020-03-04,0.20835154642433326
2020-04-20,15,39,Ohio,state,2020-03-09,2020-03-24,42,2020-03-09,0.33889393645839266
2020-04-20,15,44,Rhode Island,state,2020-03-09,2020-03-28,50,2020-03-01,0.23840050884511121
2020-04-20,15,09,Connecticut,state,2020-03-10,2020-03-23,43,2020-03-08,0.25770744115982885
2020-04-20,15,25,Massachusetts,state,2020-03-10,2020-03-24,79,2020-02-01,0.2283050227849928
2020-04-20,15,26,Michigan,state,2020-03-10,2020-03-24,41,2020-03-10,0.25886345623592794
2020-04-20,15,37,North Carolina,state,2020-03-10,2020-03-30,48,2020-03-03,0.33091754539753043
2020-04-20,15,02,Alaska,state,2020-03-11,2020-03-28,39,2020-03-12,0.36967000684609275
2020-04-20,15,04,Arizona,state,2020-03-11,2020-03-31,85,2020-01-26,0.329658494564438
2020-04-20,15,05,Arkansas,state,2020-03-11,,40,2020-03-11,0.442939396734434
2020-04-20,15,08,Colorado,state,2020-03-11,2020-03-26,46,2020-03-05,0.2791004506603633
2020-04-20,15,11,District of Columbia,state,2020-03-11,2020-04-01,44,2020-03-07,0.1361943290429127
2020-04-20,15,22,Louisiana,state,2020-03-11,2020-03-23,42,2020-03-09,0.3398619753806213
2020-04-20,15,35,New Mexico,state,2020-03-11,2020-03-24,40,2020-03-11,0.41855265146538495
2020-04-20,15,20,Kansas,state,2020-03-12,2020-03-30,44,2020-03-07,0.32759192522559205
2020-04-20,15,30,Montana,state,2020-03-12,2020-03-28,38,2020-03-13,0.47043956365540457
2020-04-20,15,32,Nevada,state,2020-03-12,2020-03-31,46,2020-03-05,0.26196652208054566
2020-04-20,15,47,Tennessee,state,2020-03-12,2020-04-02,46,2020-03-05,0.3774370126337891
2020-04-20,15,51,Virginia,state,2020-03-12,2020-03-30,44,2020-03-07,0.2922437026141062
2020-04-20,15,55,Wisconsin,state,2020-03-12,2020-03-25,75,2020-02-05,0.3110252347951173
2020-04-20,15,01,Alabama,state,2020-03-13,2020-04-04,38,2020-03-13,0.42004698403121377
2020-04-20,15,10,Delaware,state,2020-03-13,2020-03-24,40,2020-03-11,0.30435390528326883
2020-04-20,15,16,Idaho,state,2020-03-13,2020-03-25,38,2020-03-13,0.45371451528564827
2020-04-20,15,27,Minnesota,state,2020-03-13,2020-03-27,45,2020-03-06,0.28095264708565737
2020-04-20,15,29,Missouri,state,2020-03-13,2020-04-06,44,2020-03-07,0.34426328635441156
2020-04-20,15,31,Nebraska,state,2020-03-13,,63,2020-02-17,0.37368059734036935
2020-04-20,15,33,New Hampshire,state,2020-03-13,2020-03-27,49,2020-03-02,0.2969578467161731
2020-04-20,15,38,North Dakota,state,2020-03-13,,40,2020-03-11,0.33855894232477374
2020-04-20,15,45,South Carolina,state,2020-03-13,2020-04-07,45,2020-03-06,0.37354600642056973
2020-04-20,15,46,South Dakota,state,2020-03-13,,41,2020-03-10,0.33890751929703117
2020-04-20,15,50,Vermont,state,2020-03-13,2020-03-25,44,2020-03-07,0.5327121758731104
2020-04-20,15,56,Wyoming,state,2020-03-13,,40,2020-03-11,0.4993255625706921
2020-04-20,15,13,Georgia,state,2020-03-14,2020-04-03,49,2020-03-02,0.32396046904946396
2020-04-20,15,28,Mississippi,state,2020-03-14,2020-03-31,40,2020-03-11,0.42836271221202943
2020-04-20,15,23,Maine,state,2020-03-15,2020-04-02,39,2020-03-12,0.4098415485726042
2020-04-20,15,40,Oklahoma,state,2020-03-15,,45,2020-03-06,0.4286151913377601
2020-04-20,15,54,West Virginia,state,2020-03-16,2020-03-24,34,2020-03-17,0.3863311891867472
2020-04-20,15,19,Iowa,state,2020-03-17,,43,2020-03-08,0.3435500808207561
2020-04-20,15,48,Texas,state,2020-03-19,2020-04-02,68,2020-02-12,0.3334389393066452
2020-04-21,15,53,Washington,state,2020-02-29,2020-03-23,91,2020-01-21,0.30121829230829017
2020-04-21,15,06,California,state,2020-03-04,2020-03-19,87,2020-01-25,0.2849320139860061
2020-04-21,15,15,Hawaii,state,2020-03-04,2020-03-25,46,2020-03-06,0.22992176836219014
2020-04-21,15,24,Maryland,state,2020-03-05,2020-03-30,47,2020-03-05,0.2527598718985594
2020-04-21,15,18,Indiana,state,2020-03-06,2020-03-24,46,2020-03-06,0.3610832934431884
2020-04-21,15,21,Kentucky,state,2020-03-06,2020-03-26,46,2020-03-06,0.3548172036334358
2020-04-21,15,42,Pennsylvania,state,2020-03-06,2020-04-01,46,2020-03-06,0.25908625869317164
2020-04-21,15,49,Utah,state,2020-03-06,,56,2020-02-25,0.39157715537269183
2020-04-21,15,36,New York,state,2020-03-07,2020-03-22,51,2020-03-01,0.19600955648377372
2020-04-21,15,41,Oregon,state,2020-03-08,2020-03-23,53,2020-02-28,0.3633644709920744
2020-04-21,15,12,Florida,state,2020-03-09,2020-04-03,51,2020-03-01,0.3202339228825701
2020-04-21,15,17,Illinois,state,2020-03-09,2020-03-21,88,2020-01-24,0.30306547799850453
2020-04-21,15,34,New Jersey,state,2020-03-09,2020-03-21,48,2020-03-04,0.20229471030375198
2020-04-21,15,39,Ohio,state,2020-03-09,2020-03-24,43,2020-03-09,0.31372048198722785
2020-04-21,15,44,Rhode Island,state,2020-03-09,2020-03-28,51,2020-03-01,0.23082484624383517
2020-04-21,15,09,Connecticut,state,2020-03-10,2020-03-23,44,2020-03-08,0.23496668975268384
2020-04-21,15,25,Massachusetts,state,2020-03-10,2020-03-24,80,2020-02-01,0.21962633160182102
2020-04-21,15,26,Michigan,state,2020-03-10,2020-03-24,42,2020-03-10,0.2352113316876738
2020-04-21,15,37,North Carolina,state,2020-03-10,2020-03-30,49,2020-03-03,0.3632024547323524
2020-04-21,15,02,Alaska,state,2020-03-11,2020-03-28,40,2020-03-12,0.32220974237806255
2020-04-21,15,04,Arizona,state,2020-03-11,2020-03-31,86,2020-01-26,0.33466718429839176
2020-04-21,15,05,Arkansas,state,2020-03-11,,41,2020-03-11,0.4333735279667865
2020-04-21,15,08,Colorado,state,2020-03-11,2020-03-26,47,2020-03-05,0.2840604310959865
2020-04-21,15,11,District of Columbia,state,2020-03-11,2020-04-01,45,2020-03-07,0.13139363928591632
2020-04-21,15,22,Louisiana,state,2020-03-11,2020-03-23,43,2020-03-09,0.34684874782291014
2020-04-21,15,35,New Mexico,state,2020-03-11,2020-03-24,41,2020-03-11,0.4238590966747204
2020-04-21,15,20,Kansas,state,2020-03-12,2020-03-30,45,2020-03-07,0.33985427179113564
2020-04-21,15,30,Montana,state,2020-03-12,2020-03-28,39,2020-03-13,0.45224310657642336
2020-04-21,15,32,Nevada,state,2020-03-12,2020-03-31,47,2020-03-05,0.2868578997326909
2020-04-21,15,47,Tennessee,state,2020-03-12,2020-04-02,47,2020-03-05,0.365474468025546
2020-04-21,15,51,Virginia,state,2020-03-12,2020-03-30,45,2020-03-07,0.32076728274588634
2020-04-21,15,55,Wisconsin,state,2020-03-12,2020-03-25,76,2020-02-05,0.3133743486104215
2020-04-21,15,01,Alabama,state,2020-03-13,2020-04-04,39,2020-03-13,0.41085182331429415
2020-04-21,15,10,Delaware,state,2020-03-13,2020-03-24,41,2020-03-11,0.3001126792854166
2020-04-21,15,16,Idaho,state,2020-03-13,2020-03-25,39,2020-03-13,0.43572623936734534
2020-04-21,15,27,Minnesota,state,2020-03-13,2020-03-27,46,2020-03-06,0.27643586370133877
2020-04-21,15,29,Missouri,state,2020-03-13,2020-04-06,45,2020-03-07,0.35511900859059037
2020-04-21,15,31,Nebraska,state,2020-03-13,,64,2020-02-17,0.34524254220057154
2020-04-21,15,33,New Hampshire,state,2020-03-13,2020-03-27,50,2020-03-02,0.28397570993431714
2020-04-21,15,38,North Dakota,state,2020-03-13,,41,2020-03-11,0.3211548608010106
2020-04-21,15,45,South Carolina,state,2020-03-13,2020-04-07,46,2020-03-06,0.415729591050132
2020-04-21,15,46,South Dakota,state,2020-03-13,,42,2020-03-10,0.3502508415856262
2020-04-21,15,50,Vermont,state,2020-03-13,2020-03-25,45,2020-03-07,1.1439591454357874
2020-04-21,15,56,Wyoming,state,2020-03-13,,41,2020-03-11,0.5083945477764171
2020-04-21,15,13,Georgia,state,2020-03-14,2020-04-03,50,2020-03-02,0.3473565497060596
2020-04-21,15,28,Mississippi,state,2020-03-14,2020-03-31,41,2020-03-11,0.4094492801516822
2020-04-21,15,23,Maine,state,2020-03-15,2020-04-02,40,2020-03-12,0.3368703077602498
2020-04-21,15,40,Oklahoma,state,2020-03-15,,46,2020-03-06,0.4099802066288784
2020-04-21,15,54,West Virginia,state,2020-03-16,2020-03-24,35,2020-03-17,0.37746453879525754
2020-04-21,15,19,Iowa,state,2020-03-17,,44,2020-03-08,0.3412510906594966
2020-04-21,15,48,Texas,state,2020-03-19,2020-04-02,69,2020-02-12,0.34561526877701354
2020-04-22,16,53,Washington,state,2020-02-29,2020-03-23,92,2020-01-21,0.28575791084755614
2020-04-22,16,06,California,state,2020-03-04,2020-03-19,88,2020-01-25,0.2885110667538167
2020-04-22,16,15,Hawaii,state,2020-03-04,2020-03-25,47,2020-03-06,0.2422778459709772
2020-04-22,16,24,Maryland,state,2020-03-05,2020-03-30,48,2020-03-05,0.27738915853845825
2020-04-22,16,18,Indiana,state,2020-03-06,2020-03-24,47,2020-03-06,0.3779125152920586
2020-04-22,16,21,Kentucky,state,2020-03-06,2020-03-26,47,2020-03-06,0.36736974302327247
2020-04-22,16,42,Pennsylvania,state,2020-03-06,2020-04-01,47,2020-03-06,0.27703816031908035
2020-04-22,16,49,Utah,state,2020-03-06,,57,2020-02-25,0.3888029125623252
2020-04-22,16,36,New York,state,2020-03-07,2020-03-22,52,2020-03-01,0.21507390720060318
2020-04-22,16,41,Oregon,state,2020-03-08,2020-03-23,54,2020-02-28,0.3451188359910791
2020-04-22,16,12,Florida,state,2020-03-09,2020-04-03,52,2020-03-01,0.3172595603401998
2020-04-22,16,17,Illinois,state,2020-03-09,2020-03-21,89,2020-01-24,0.3061021595322448
2020-04-22,16,34,New Jersey,state,2020-03-09,2020-03-21,49,2020-03-04,0.2266430912393207
2020-04-22,16,39,Ohio,state,2020-03-09,2020-03-24,44,2020-03-09,0.3323816340350617
2020-04-22,16,44,Rhode Island,state,2020-03-09,2020-03-28,52,2020-03-01,0.25166502831352594
2020-04-22,16,09,Connecticut,state,2020-03-10,2020-03-23,45,2020-03-08,0.26420822534003613
2020-04-22,16,25,Massachusetts,state,2020-03-10,2020-03-24,81,2020-02-01,0.23109355973088208
2020-04-22,16,26,Michigan,state,2020-03-10,2020-03-24,43,2020-03-10,0.24022400142394837
2020-04-22,16,37,North Carolina,state,2020-03-10,2020-03-30,50,2020-03-03,0.37951122591223085
2020-04-22,16,02,Alaska,state,2020-03-11,2020-03-28,41,2020-03-12,0.342891938632561
2020-04-22,16,04,Arizona,state,2020-03-11,2020-03-31,87,2020-01-26,0.3334571631893623
2020-04-22,16,05,Arkansas,state,2020-03-11,,42,2020-03-11,0.3705437424468994
2020-04-22,16,08,Colorado,state,2020-03-11,2020-03-26,48,2020-03-05,0.2821162639853146
2020-04-22,16,11,District of Columbia,state,2020-03-11,2020-04-01,46,2020-03-07,0.1259043969449909
2020-04-22,16,22,Louisiana,state,2020-03-11,2020-03-23,44,2020-03-09,0.34489186387718074
2020-04-22,16,35,New Mexico,state,2020-03-11,2020-03-24,42,2020-03-11,0.419375874253939
2020-04-22,16,20,Kansas,state,2020-03-12,2020-03-30,46,2020-03-07,0.34024943002461067
2020-04-22,16,30,Montana,state,2020-03-12,2020-03-28,40,2020-03-13,0.44577208172153765
2020-04-22,16,32,Nevada,state,2020-03-12,2020-03-31,48,2020-03-05,0.28937073681663905
2020-04-22,16,47,Tennessee,state,2020-03-12,2020-04-02,48,2020-03-05,0.38324203337176277
2020-04-22,16,51,Virginia,state,2020-03-12,2020-03-30,46,2020-03-07,0.3303394136306529
2020-04-22,16,55,Wisconsin,state,2020-03-12,2020-03-25,77,2020-02-05,0.32681765934050727
2020-04-22,16,01,Alabama,state,2020-03-13,2020-04-04,40,2020-03-13,0.40338338525442996
2020-04-22,16,10,Delaware,state,2020-03-13,2020-03-24,42,2020-03-11,0.3245385874500356
2020-04-22,16,16,Idaho,state,2020-03-13,2020-03-25,40,2020-03-13,0.4372034710292189
2020-04-22,16,27,Minnesota,state,2020-03-13,2020-03-27,47,2020-03-06,0.3031861618749777
2020-04-22,16,29,Missouri,state,2020-03-13,2020-04-06,46,2020-03-07,0.35112191214134053
2020-04-22,16,31,Nebraska,state,2020-03-13,,65,2020-02-17,0.3823574493332349
2020-04-22,16,33,New Hampshire,state,2020-03-13,2020-03-27,51,2020-03-02,0.2837093578478646
2020-04-22,16,38,North Dakota,state,2020-03-13,,42,2020-03-11,0.4135569524148588
2020-04-22,16,45,South Carolina,state,2020-03-13,2020-04-07,47,2020-03-06,0.419606122503468
2020-04-22,16,46,South Dakota,state,2020-03-13,,43,2020-03-10,0.4134180145753632
2020-04-22,16,50,Vermont,state,2020-03-13,2020-03-25,46,2020-03-07,0.3046887053337313
2020-04-22,16,56,Wyoming,state,2020-03-13,,42,2020-03-11,0.4898432463139495
2020-04-22,16,13,Georgia,state,2020-03-14,2020-04-03,51,2020-03-02,0.3469596329924305
2020-04-22,16,28,Mississippi,state,2020-03-14,2020-03-31,42,2020-03-11,0.40904427003216287
2020-04-22,16,23,Maine,state,2020-03-15,2020-04-02,41,2020-03-12,0.3266182900972328
2020-04-22,16,40,Oklahoma,state,2020-03-15,,47,2020-03-06,0.3729224379830068
2020-04-22,16,54,West Virginia,state,2020-03-16,2020-03-24,36,2020-03-17,0.38194334673112795
2020-04-22,16,19,Iowa,state,2020-03-17,,45,2020-03-08,0.35779442631029346
2020-04-22,16,48,Texas,state,2020-03-19,2020-04-02,70,2020-02-12,0.3264449224013027
2020-04-23,16,53,Washington,state,2020-02-29,2020-03-23,93,2020-01-21,0.2824461687149419
2020-04-23,16,06,California,state,2020-03-04,2020-03-19,89,2020-01-25,0.2716027238019791
2020-04-23,16,15,Hawaii,state,2020-03-04,2020-03-25,48,2020-03-06,0.24217283920277052
2020-04-23,16,24,Maryland,state,2020-03-05,2020-03-30,49,2020-03-05,0.2577949652146932
2020-04-23,16,18,Indiana,state,2020-03-06,2020-03-24,48,2020-03-06,0.3114801261633899
2020-04-23,16,21,Kentucky,state,2020-03-06,2020-03-26,48,2020-03-06,0.3012549741103596
2020-04-23,16,42,Pennsylvania,state,2020-03-06,2020-04-01,48,2020-03-06,0.2558510291484194
2020-04-23,16,49,Utah,state,2020-03-06,,58,2020-02-25,0.3606614727236664
2020-04-23,16,36,New York,state,2020-03-07,2020-03-22,53,2020-03-01,0.195266446468728
2020-04-23,16,41,Oregon,state,2020-03-08,2020-03-23,55,2020-02-28,0.33581030773269566
2020-04-23,16,12,Florida,state,2020-03-09,2020-04-03,53,2020-03-01,0.2824548914814842
2020-04-23,16,17,Illinois,state,2020-03-09,2020-03-21,90,2020-01-24,0.27435519640440625
2020-04-23,16,34,New Jersey,state,2020-03-09,2020-03-21,50,2020-03-04,0.20674603690351187
2020-04-23,16,39,Ohio,state,2020-03-09,2020-03-24,45,2020-03-09,0.30098650601580845
2020-04-23,16,44,Rhode Island,state,2020-03-09,2020-03-28,53,2020-03-01,0.23903633044520212
2020-04-23,16,09,Connecticut,state,2020-03-10,2020-03-23,46,2020-03-08,0.254333501386442
2020-04-23,16,25,Massachusetts,state,2020-03-10,2020-03-24,82,2020-02-01,0.23361754000512022
2020-04-23,16,26,Michigan,state,2020-03-10,2020-03-24,44,2020-03-10,0.2335407862027594
2020-04-23,16,37,North Carolina,state,2020-03-10,2020-03-30,51,2020-03-03,0.33132255032480656
2020-04-23,16,02,Alaska,state,2020-03-11,2020-03-28,42,2020-03-12,0.31875478777175487
2020-04-23,16,04,Arizona,state,2020-03-11,2020-03-31,88,2020-01-26,0.31443592894805444
2020-04-23,16,05,Arkansas,state,2020-03-11,,43,2020-03-11,0.40224389104662256
2020-04-23,16,08,Colorado,state,2020-03-11,2020-03-26,49,2020-03-05,0.24972459337604627
2020-04-23,16,11,District of Columbia,state,2020-03-11,2020-04-01,47,2020-03-07,0.1124518701980541
2020-04-23,16,22,Louisiana,state,2020-03-11,2020-03-23,45,2020-03-09,0.3301709745194018
2020-04-23,16,35,New Mexico,state,2020-03-11,2020-03-24,43,2020-03-11,0.3785270552871645
2020-04-23,16,20,Kansas,state,2020-03-12,2020-03-30,47,2020-03-07,0.32849991355612335
2020-04-23,16,30,Montana,state,2020-03-12,2020-03-28,41,2020-03-13,0.340262274398677
2020-04-23,16,32,Nevada,state,2020-03-12,2020-03-31,49,2020-03-05,0.2637176158902627
2020-04-23,16,47,Tennessee,state,2020-03-12,2020-04-02,49,2020-03-05,0.3335249409964016
2020-04-23,16,51,Virginia,state,2020-03-12,2020-03-30,47,2020-03-07,0.29668927234785286
2020-04-23,16,55,Wisconsin,state,2020-03-12,2020-03-25,78,2020-02-05,0.29315790012044
2020-04-23,16,01,Alabama,state,2020-03-13,2020-04-04,41,2020-03-13,0.3170785669630394
2020-04-23,16,10,Delaware,state,2020-03-13,2020-03-24,43,2020-03-11,0.2977726469957848
2020-04-23,16,16,Idaho,state,2020-03-13,2020-03-25,41,2020-03-13,0.4009415574076116
2020-04-23,16,27,Minnesota,state,2020-03-13,2020-03-27,48,2020-03-06,0.270598019189638
2020-04-23,16,29,Missouri,state,2020-03-13,2020-04-06,47,2020-03-07,0.3221409052771717
2020-04-23,16,31,Nebraska,state,2020-03-13,,66,2020-02-17,0.34909890838540125
2020-04-23,16,33,New Hampshire,state,2020-03-13,2020-03-27,52,2020-03-02,0.3431235219672692
2020-04-23,16,38,North Dakota,state,2020-03-13,,43,2020-03-11,0.3022916653898432
2020-04-23,16,45,South Carolina,state,2020-03-13,2020-04-07,48,2020-03-06,0.3422058325809408
2020-04-23,16,46,South Dakota,state,2020-03-13,,44,2020-03-10,0.2962763357080692
2020-04-23,16,50,Vermont,state,2020-03-13,2020-03-25,47,2020-03-07,0.5013696181903934
2020-04-23,16,56,Wyoming,state,2020-03-13,,43,2020-03-11,0.40016866432211834
2020-04-23,16,13,Georgia,state,2020-03-14,2020-04-03,52,2020-03-02,0.2715927972578236
2020-04-23,16,28,Mississippi,state,2020-03-14,2020-03-31,43,2020-03-11,0.37438240457355776
2020-04-23,16,23,Maine,state,2020-03-15,2020-04-02,42,2020-03-12,0.4347594426049089
2020-04-23,16,40,Oklahoma,state,2020-03-15,,48,2020-03-06,0.43272310527346797
2020-04-23,16,54,West Virginia,state,2020-03-16,2020-03-24,37,2020-03-17,0.34132538555770336
2020-04-23,16,19,Iowa,state,2020-03-17,,46,2020-03-08,0.31788240810136437
2020-04-23,16,48,Texas,state,2020-03-19,2020-04-02,71,2020-02-12,0.3398896292497953
2020-04-24,16,53,Washington,state,2020-02-29,2020-03-23,94,2020-01-21,0.2832330148857713
2020-04-24,16,06,California,state,2020-03-04,2020-03-19,90,2020-01-25,0.280442490660092
2020-04-24,16,15,Hawaii,state,2020-03-04,2020-03-25,49,2020-03-06,0.2425269928846708
2020-04-24,16,24,Maryland,state,2020-03-05,2020-03-30,50,2020-03-05,0.23584978125419923
2020-04-24,16,18,Indiana,state,2020-03-06,2020-03-24,49,2020-03-06,0.31838714233554505
2020-04-24,16,21,Kentucky,state,2020-03-06,2020-03-26,49,2020-03-06,0.31636455835888244
2020-04-24,16,42,Pennsylvania,state,2020-03-06,2020-04-01,49,2020-03-06,0.23099195566136574
2020-04-24,16,49,Utah,state,2020-03-06,,59,2020-02-25,0.37963483464055753
2020-04-24,16,36,New York,state,2020-03-07,2020-03-22,54,2020-03-01,0.17882602867871966
2020-04-24,16,41,Oregon,state,2020-03-08,2020-03-23,56,2020-02-28,0.3133508639703967
2020-04-24,16,12,Florida,state,2020-03-09,2020-04-03,54,2020-03-01,0.2506402923854169
2020-04-24,16,17,Illinois,state,2020-03-09,2020-03-21,91,2020-01-24,0.25631466560209526
2020-04-24,16,34,New Jersey,state,2020-03-09,2020-03-21,51,2020-03-04,0.19205946051609826
2020-04-24,16,39,Ohio,state,2020-03-09,2020-03-24,46,2020-03-09,0.29111680522321093
2020-04-24,16,44,Rhode Island,state,2020-03-09,2020-03-28,54,2020-03-01,0.19570396070071128
2020-04-24,16,09,Connecticut,state,2020-03-10,2020-03-23,47,2020-03-08,0.2201377660459081
2020-04-24,16,25,Massachusetts,state,2020-03-10,2020-03-24,83,2020-02-01,0.18835285859250847
2020-04-24,16,26,Michigan,state,2020-03-10,2020-03-24,45,2020-03-10,0.21740132156875422
2020-04-24,16,37,North Carolina,state,2020-03-10,2020-03-30,52,2020-03-03,0.3438098922517509
2020-04-24,16,02,Alaska,state,2020-03-11,2020-03-28,43,2020-03-12,0.3046820143198648
2020-04-24,16,04,Arizona,state,2020-03-11,2020-03-31,89,2020-01-26,0.30905534529127676
2020-04-24,16,05,Arkansas,state,2020-03-11,,44,2020-03-11,0.3487363955497083
2020-04-24,16,08,Colorado,state,2020-03-11,2020-03-26,50,2020-03-05,0.2624339462232278
2020-04-24,16,11,District of Columbia,state,2020-03-11,2020-04-01,48,2020-03-07,0.12529887474093448
2020-04-24,16,22,Louisiana,state,2020-03-11,2020-03-23,46,2020-03-09,0.3018320899943222
2020-04-24,16,35,New Mexico,state,2020-03-11,2020-03-24,44,2020-03-11,0.3680953213112013
2020-04-24,16,20,Kansas,state,2020-03-12,2020-03-30,48,2020-03-07,0.26062664896737553
2020-04-24,16,30,Montana,state,2020-03-12,2020-03-28,42,2020-03-13,0.3539144045221921
2020-04-24,16,32,Nevada,state,2020-03-12,2020-03-31,50,2020-03-05,0.24872794088555994
2020-04-24,16,47,Tennessee,state,2020-03-12,2020-04-02,50,2020-03-05,0.31829701853819586
